Date,Open,High,Low,Close,Volume,Market Cap
"Dec 16, 2017",0.025059,0.025230,0.017773,0.020837,"281,002",-
"Dec 15, 2017",0.023389,0.025869,0.021605,0.025023,"431,827",-
"Dec 14, 2017",0.024563,0.027151,0.022267,0.023353,"295,505",-
"Dec 13, 2017",0.023841,0.025534,0.021899,0.024642,"228,631",-
"Dec 12, 2017",0.023403,0.027629,0.021659,0.023821,"257,004",-
"Dec 11, 2017",0.027292,0.031434,0.018023,0.023496,"480,394",-
"Dec 10, 2017",0.028571,0.031756,0.024921,0.027491,"264,910",-
"Dec 09, 2017",0.031552,0.039907,0.023123,0.028456,"686,699",-
"Dec 08, 2017",0.027942,0.032234,0.025376,0.031584,"361,874",-
"Dec 07, 2017",0.030356,0.033206,0.022533,0.027877,"884,309",-
"Dec 06, 2017",0.025742,0.032299,0.025742,0.030409,"323,425",-
"Dec 05, 2017",0.028907,0.034739,0.025379,0.025799,"566,466",-
"Dec 04, 2017",0.029903,0.031505,0.022430,0.028851,"605,220",-
"Dec 03, 2017",0.031046,0.035488,0.020818,0.030141,"451,244",-
"Dec 02, 2017",0.034830,0.035456,0.029098,0.031016,"301,821",-
"Dec 01, 2017",0.036475,0.038473,0.024883,0.034860,"607,587",-
"Nov 30, 2017",0.041379,0.043648,0.034250,0.036656,"429,040",-
"Nov 29, 2017",0.044080,0.047935,0.034008,0.038236,"475,437",-
"Nov 28, 2017",0.037070,0.054758,0.034952,0.044124,"730,725",-
"Nov 27, 2017",0.043048,0.044724,0.034249,0.036975,"351,333",-
"Nov 26, 2017",0.043906,0.048069,0.037475,0.043040,"344,334",-
"Nov 25, 2017",0.044662,0.047439,0.043564,0.043921,"163,882",-
"Nov 24, 2017",0.040346,0.048248,0.038683,0.044753,"269,710",-
"Nov 23, 2017",0.042023,0.045317,0.037615,0.040401,"337,413",-
"Nov 22, 2017",0.047304,0.049088,0.040292,0.040292,"478,746",-
"Nov 21, 2017",0.053156,0.055351,0.042078,0.047179,"503,721",-
"Nov 20, 2017",0.048260,0.053965,0.045779,0.053146,"532,150",-
