Date,Open,High,Low,Close,Volume,Market Cap
"Dec 16, 2017",6.18,7.94,5.45,7.35,"76,293","3,893,000"
"Dec 15, 2017",5.33,6.17,5.01,6.17,"19,372","3,355,670"
"Dec 14, 2017",5.02,5.67,4.79,5.32,"13,973","3,161,030"
"Dec 13, 2017",5.70,6.55,4.82,5.03,"9,247","3,586,600"
"Dec 12, 2017",5.72,6.61,5.33,5.69,"13,804","3,604,080"
"Dec 11, 2017",6.37,6.99,5.54,5.72,"12,840","4,009,310"
"Dec 10, 2017",4.96,6.64,4.12,6.41,"7,368","3,120,690"
"Dec 09, 2017",5.57,6.37,4.15,4.94,"8,605","3,507,740"
"Dec 08, 2017",5.07,5.65,4.05,5.58,"10,277","3,193,410"
"Dec 07, 2017",6.57,6.98,3.93,5.08,"36,590","4,139,480"
"Dec 06, 2017",5.70,7.30,5.50,6.55,"30,413","3,589,470"
"Dec 05, 2017",5.29,6.33,4.51,5.71,"63,660","3,333,110"
"Dec 04, 2017",3.15,6.24,3.14,5.29,"77,849","1,983,990"
"Dec 03, 2017",2.94,3.24,2.56,3.14,"10,228","1,849,380"
"Dec 02, 2017",2.30,2.98,2.30,2.93,"29,720","1,449,650"
"Dec 01, 2017",2.44,2.74,1.59,2.30,"29,037","1,534,910"
"Nov 30, 2017",1.78,2.48,1.77,2.45,"13,743","1,121,190"
"Nov 29, 2017",2.06,2.39,1.70,1.75,"9,561","1,299,030"
"Nov 28, 2017",1.98,2.22,1.73,2.07,"8,248","1,244,060"
"Nov 27, 2017",2.37,2.52,1.92,1.97,"16,168","1,491,200"
"Nov 26, 2017",2.22,2.48,1.90,2.37,"26,163","1,394,590"
"Nov 25, 2017",2.23,2.36,2.03,2.22,"6,780","1,404,250"
"Nov 24, 2017",2.03,2.37,1.85,2.23,"18,631","1,277,680"
"Nov 23, 2017",1.83,2.30,1.83,2.03,"6,589","1,151,170"
"Nov 22, 2017",2.11,2.41,1.83,1.83,"14,989","1,329,770"
"Nov 21, 2017",2.35,2.42,2.08,2.11,"7,812","1,480,340"
"Nov 20, 2017",2.54,2.73,2.08,2.35,"24,342","1,599,040"
"Nov 19, 2017",2.46,2.74,2.31,2.54,"16,853","1,546,630"
"Nov 18, 2017",2.26,2.50,1.94,2.46,"3,259","1,425,870"
"Nov 17, 2017",1.81,2.37,1.81,2.22,"4,192","1,137,080"
"Nov 16, 2017",2.02,2.44,1.74,1.81,"7,495","1,273,390"
"Nov 15, 2017",2.24,2.34,1.98,2.01,"4,156","1,410,270"
"Nov 14, 2017",2.35,2.42,1.84,2.24,"18,115","1,480,440"
"Nov 13, 2017",2.08,2.36,1.91,2.15,"5,561","1,308,690"
"Nov 12, 2017",2.24,2.54,1.50,2.08,"11,372","1,412,710"
"Nov 11, 2017",2.29,2.37,2.00,2.25,"1,785","1,444,200"
"Nov 10, 2017",2.67,2.74,2.05,2.30,"4,511","1,680,110"
"Nov 09, 2017",3.54,3.54,2.41,2.66,"4,328","2,228,360"
"Nov 08, 2017",2.14,3.54,2.13,3.54,"26,688","1,345,730"
"Nov 07, 2017",2.37,2.99,1.78,2.14,"27,384","1,491,380"
"Nov 06, 2017",2.42,2.56,2.23,2.37,"9,682","1,524,220"
"Nov 05, 2017",2.28,2.78,2.28,2.42,"25,241","1,435,840"
"Nov 04, 2017",1.98,2.59,1.69,2.28,"48,324","1,246,990"
"Nov 03, 2017",1.83,2.14,1.47,1.98,"11,450","1,149,850"
"Nov 02, 2017",1.95,2.14,1.69,1.83,"19,104","1,229,300"
"Nov 01, 2017",2.13,2.57,1.94,1.95,"22,227","1,343,860"
"Oct 31, 2017",2.35,2.62,2.11,2.14,"36,440","1,482,000"
"Oct 30, 2017",1.83,3.26,1.25,2.36,"205,643","1,153,820"
"Oct 29, 2017",1.85,2.15,1.84,1.84,"13,255","1,162,190"
"Oct 28, 2017",2.12,2.24,1.84,1.85,"9,900","1,337,170"
"Oct 27, 2017",2.24,2.28,1.91,2.12,"3,720","1,408,900"
"Oct 26, 2017",2.86,2.86,1.82,2.24,"23,146","1,799,720"
"Oct 25, 2017",2.38,3.04,1.89,2.86,"24,385","1,498,030"
"Oct 24, 2017",2.40,2.69,2.20,2.38,"8,856","1,509,890"
"Oct 23, 2017",2.07,2.59,1.83,2.40,"10,967","1,300,410"
"Oct 22, 2017",2.25,2.43,1.88,2.07,"13,503","1,417,160"
"Oct 21, 2017",2.55,2.55,2.14,2.25,"5,480","1,605,950"
"Oct 20, 2017",3.64,3.64,2.17,2.56,"42,894","2,289,120"
"Oct 19, 2017",2.21,4.24,2.19,3.55,"98,774","1,390,140"
"Oct 18, 2017",2.16,3.04,1.91,2.21,"36,158","1,359,360"
"Oct 17, 2017",2.25,2.39,1.79,2.16,"36,474","1,419,330"
"Oct 16, 2017",2.13,2.29,1.84,2.25,"26,658","1,341,680"
"Oct 15, 2017",2.04,3.47,1.97,2.13,"29,776","1,282,720"
"Oct 14, 2017",1.92,2.62,1.77,2.03,"22,968","1,210,470"
"Oct 13, 2017",2.51,2.73,1.87,1.92,"32,213","1,581,030"
"Oct 12, 2017",1.85,2.96,1.63,2.50,"55,908","1,166,550"
"Oct 11, 2017",1.55,1.86,1.31,1.85,"28,461","973,380"
"Oct 10, 2017",1.87,2.10,1.31,1.54,"28,363","1,174,790"
"Oct 09, 2017",1.79,2.55,1.67,1.86,"33,085","1,128,330"
"Oct 08, 2017",3.15,3.31,1.40,1.79,"118,846","1,982,240"
"Oct 07, 2017",1.74,3.88,1.21,3.16,"294,867","1,093,480"
